identificatie;b3_bag_bag_overlap;b3_bouwlagen;b3_dak_type;b3_extrusie;b3_h_dak_50p;b3_h_dak_70p;b3_h_dak_max;b3_h_dak_min;b3_h_maaiveld;b3_is_glas_dak;b3_kas_warenhuis;b3_mutatie_AHN3_AHN4;b3_mutatie_AHN4_AHN5;b3_n_vlakken;b3_nodata_fractie_AHN3;b3_nodata_fractie_AHN4;b3_nodata_fractie_AHN5;b3_nodata_radius_AHN3;b3_nodata_radius_AHN4;b3_nodata_radius_AHN5;b3_opp_buitenmuur;b3_opp_dak_plat;b3_opp_dak_schuin;b3_opp_grond;b3_opp_scheidingsmuur;b3_puntdichtheid_AHN3;b3_puntdichtheid_AHN4;b3_puntdichtheid_AHN5;b3_pw_bron;b3_pw_datum;b3_pw_onvoldoende;b3_pw_selectie_reden;b3_rmse_lod12;b3_rmse_lod13;b3_rmse_lod22;b3_succes;b3_t_run;b3_val3dity_lod12;b3_val3dity_lod13;b3_val3dity_lod22;b3_volume_lod12;b3_volume_lod13;b3_volume_lod22;begingeldigheid;documentdatum;documentnummer;eindgeldigheid;eindregistratie;fid;geconstateerd;oorspronkelijkbouwjaar;rf_force_lod11;status;tijdstipeindregistratielv;tijdstipinactief;tijdstipinactieflv;tijdstipnietbaglv;tijdstipregistratie;tijdstipregistratielv;voorkomenidentificatie;Registratiedatum;Opnamedatum;GeldigTot;Certificaathouder;SoortOpname;Status;Berekeningstype;OpBasisVanReferentiegebouw;Gebouwklasse;Gebouwtype;Gebouwsubtype;SBICode;Postcode;Huisnummer;Huisletter;Huisnummertoevoeging;Detailaanduiding;BAGVerblijfsobjectID;BAGLigplaatsID;BAGStandplaatsID;Projectnaam;Projectobject;Bouwjaar;GebruiksoppervlakteThermischeZone;Compactheid;Energieklasse;EnergieIndex;EnergieIndexEMGForfaitair;Energiebehoefte;PrimaireFossieleEnergie;PrimaireFossieleEnergieEMGForfaitair;AandeelHernieuwbareEnergie;AandeelHernieuwbareEnergieEMGForfaitair;Temperatuuroverschrijding;Warmtebehoefte;EisEnergiebehoefte;EisPrimaireFossieleEnergie;EisAandeelHernieuwbareEnergie;EisTemperatuuroverschrijding;BerekendeCO2Emissie;BerekendeEnergieverbruik,,,,,,,,,,,,,,
0153100000291214;;;multiple horizontal;0.0;36.207000732421875;45.479000091552734;46.332000732421875;32.4739990234375;32.3390007019043;False;False;False;False;18.0;0.01080107968300581;0.00030002999119460583;1.0;1.1376107931137085;0.5045541524887085;10.747578620910645;2489.64;1668.07;7.75;1664.95;0.0;7.465574741363525;27.364946365356445;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;7.128457546234131;0.739250659942627;0.6072404384613037;True;2332.0;[];[];[];21882.201171875;13237.2705078125;12962.4052734375;2023-09-06;2023-09-06;2300075718;;;2524614.0;False;1960.0;False;Pand in gebruik;;;;;2023-09-06T13:35:46Z;2023-09-06T13:36:21Z;4.0;20240805;20240805;20340805;EnergieSchouw B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Appartement;Tussendak;;7545HR;47;;;;153010000433139.0;;;;;1960;73,10;1,74;A;;;113,18;144,97;;0,0;;1,93;90,47;;;;;26,63;144,97,,,,,
0153100000291214;;;multiple horizontal;0.0;36.207000732421875;45.479000091552734;46.332000732421875;32.4739990234375;32.3390007019043;False;False;False;False;18.0;0.01080107968300581;0.00030002999119460583;1.0;1.1376107931137085;0.5045541524887085;10.747578620910645;2489.64;1668.07;7.75;1664.95;0.0;7.465574741363525;27.364946365356445;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;7.128457546234131;0.739250659942627;0.6072404384613037;True;2332.0;[];[];[];21882.201171875;13237.2705078125;12962.4052734375;2023-09-06;2023-09-06;2300075718;;;2524614.0;False;1960.0;False;Pand in gebruik;;;;;2023-09-06T13:35:46Z;2023-09-06T13:36:21Z;4.0;20240805;20240805;20340805;EnergieSchouw B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Appartement;Hoekdak;;7545HR;46;;;;153010000301155.0;;;;;1960;72,60;1,98;A;;;126,12;154,62;;0,0;;2,46;98,37;;;;;28,40;154,61,,,,,
0153100000291214;;;multiple horizontal;0.0;36.207000732421875;45.479000091552734;46.332000732421875;32.4739990234375;32.3390007019043;False;False;False;False;18.0;0.01080107968300581;0.00030002999119460583;1.0;1.1376107931137085;0.5045541524887085;10.747578620910645;2489.64;1668.07;7.75;1664.95;0.0;7.465574741363525;27.364946365356445;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;7.128457546234131;0.739250659942627;0.6072404384613037;True;2332.0;[];[];[];21882.201171875;13237.2705078125;12962.4052734375;2023-09-06;2023-09-06;2300075718;;;2524614.0;False;1960.0;False;Pand in gebruik;;;;;2023-09-06T13:35:46Z;2023-09-06T13:36:21Z;4.0;20240805;20240805;20340805;EnergieSchouw B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Appartement;Hoekmidden;;7545HR;45;;;;153010000349107.0;;;;;1960;72,60;1,01;A;;;117,88;148,85;;0,0;;3,03;93,61;;;;;27,34;148,84,,,,,
0153100000291214;;;multiple horizontal;0.0;36.207000732421875;45.479000091552734;46.332000732421875;32.4739990234375;32.3390007019043;False;False;False;False;18.0;0.01080107968300581;0.00030002999119460583;1.0;1.1376107931137085;0.5045541524887085;10.747578620910645;2489.64;1668.07;7.75;1664.95;0.0;7.465574741363525;27.364946365356445;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;7.128457546234131;0.739250659942627;0.6072404384613037;True;2332.0;[];[];[];21882.201171875;13237.2705078125;12962.4052734375;2023-09-06;2023-09-06;2300075718;;;2524614.0;False;1960.0;False;Pand in gebruik;;;;;2023-09-06T13:35:46Z;2023-09-06T13:36:21Z;4.0;20240805;20240805;20340805;EnergieSchouw B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Appartement;Hoekmidden;;7545HR;39;;;;153010000318869.0;;;;;1960;72,60;1,01;A;;;117,88;148,85;;0,0;;3,03;93,61;;;;;27,34;148,84,,,,,
0153100000291214;;;multiple horizontal;0.0;36.207000732421875;45.479000091552734;46.332000732421875;32.4739990234375;32.3390007019043;False;False;False;False;18.0;0.01080107968300581;0.00030002999119460583;1.0;1.1376107931137085;0.5045541524887085;10.747578620910645;2489.64;1668.07;7.75;1664.95;0.0;7.465574741363525;27.364946365356445;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;7.128457546234131;0.739250659942627;0.6072404384613037;True;2332.0;[];[];[];21882.201171875;13237.2705078125;12962.4052734375;2023-09-06;2023-09-06;2300075718;;;2524614.0;False;1960.0;False;Pand in gebruik;;;;;2023-09-06T13:35:46Z;2023-09-06T13:36:21Z;4.0;20240805;20240805;20340805;EnergieSchouw B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Appartement;Hoekmidden;;7545HR;38;;;;153010000401381.0;;;;;1960;72,60;1,01;A;;;117,88;148,85;;0,0;;3,03;93,61;;;;;27,34;148,84,,,,,
0153100000291214;;;multiple horizontal;0.0;36.207000732421875;45.479000091552734;46.332000732421875;32.4739990234375;32.3390007019043;False;False;False;False;18.0;0.01080107968300581;0.00030002999119460583;1.0;1.1376107931137085;0.5045541524887085;10.747578620910645;2489.64;1668.07;7.75;1664.95;0.0;7.465574741363525;27.364946365356445;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;7.128457546234131;0.739250659942627;0.6072404384613037;True;2332.0;[];[];[];21882.201171875;13237.2705078125;12962.4052734375;2023-09-06;2023-09-06;2300075718;;;2524614.0;False;1960.0;False;Pand in gebruik;;;;;2023-09-06T13:35:46Z;2023-09-06T13:36:21Z;4.0;20240805;20240805;20340805;EnergieSchouw B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Appartement;Hoekmidden;;7545HR;32;;;;153010000412083.0;;;;;1960;72,60;1,01;A;;;117,88;148,85;;0,0;;3,03;93,61;;;;;27,34;148,84,,,,,
0153100000291214;;;multiple horizontal;0.0;36.207000732421875;45.479000091552734;46.332000732421875;32.4739990234375;32.3390007019043;False;False;False;False;18.0;0.01080107968300581;0.00030002999119460583;1.0;1.1376107931137085;0.5045541524887085;10.747578620910645;2489.64;1668.07;7.75;1664.95;0.0;7.465574741363525;27.364946365356445;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;7.128457546234131;0.739250659942627;0.6072404384613037;True;2332.0;[];[];[];21882.201171875;13237.2705078125;12962.4052734375;2023-09-06;2023-09-06;2300075718;;;2524614.0;False;1960.0;False;Pand in gebruik;;;;;2023-09-06T13:35:46Z;2023-09-06T13:36:21Z;4.0;20240805;20240305;20340305;EnergieSchouw B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Appartement;Hoekdak;;7545HR;52;;;;153010000447597.0;;;;;1960;72,60;1,98;A;;;126,12;154,62;;0,0;;2,46;98,37;;;;;28,40;154,61,,,,,
0153100000291214;;;multiple horizontal;0.0;36.207000732421875;45.479000091552734;46.332000732421875;32.4739990234375;32.3390007019043;False;False;False;False;18.0;0.01080107968300581;0.00030002999119460583;1.0;1.1376107931137085;0.5045541524887085;10.747578620910645;2489.64;1668.07;7.75;1664.95;0.0;7.465574741363525;27.364946365356445;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;7.128457546234131;0.739250659942627;0.6072404384613037;True;2332.0;[];[];[];21882.201171875;13237.2705078125;12962.4052734375;2023-09-06;2023-09-06;2300075718;;;2524614.0;False;1960.0;False;Pand in gebruik;;;;;2023-09-06T13:35:46Z;2023-09-06T13:36:21Z;4.0;20240628;20240221;20340221;EnergieSchouw B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussenmidden;;7545HR;44;;;;153010000435501.0;;;;;1960;73,10;0,74;A;;;106,90;139,84;139,84;0,0;;2,02;86,64;;;;;25,69;139,22,,,,
0153100000291214;;;multiple horizontal;0.0;36.207000732421875;45.479000091552734;46.332000732421875;32.4739990234375;32.3390007019043;False;False;False;False;18.0;0.01080107968300581;0.00030002999119460583;1.0;1.1376107931137085;0.5045541524887085;10.747578620910645;2489.64;1668.07;7.75;1664.95;0.0;7.465574741363525;27.364946365356445;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;7.128457546234131;0.739250659942627;0.6072404384613037;True;2332.0;[];[];[];21882.201171875;13237.2705078125;12962.4052734375;2023-09-06;2023-09-06;2300075718;;;2524614.0;False;1960.0;False;Pand in gebruik;;;;;2023-09-06T13:35:46Z;2023-09-06T13:36:21Z;4.0;20240628;20240221;20340221;EnergieSchouw B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussenmidden;;7545HR;43;;;;153010000392581.0;;;;;1960;73,10;0,74;A;;;106,90;139,84;139,84;0,0;;2,02;86,64;;;;;25,69;139,22,,,,
0153100000291214;;;multiple horizontal;0.0;36.207000732421875;45.479000091552734;46.332000732421875;32.4739990234375;32.3390007019043;False;False;False;False;18.0;0.01080107968300581;0.00030002999119460583;1.0;1.1376107931137085;0.5045541524887085;10.747578620910645;2489.64;1668.07;7.75;1664.95;0.0;7.465574741363525;27.364946365356445;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;7.128457546234131;0.739250659942627;0.6072404384613037;True;2332.0;[];[];[];21882.201171875;13237.2705078125;12962.4052734375;2023-09-06;2023-09-06;2300075718;;;2524614.0;False;1960.0;False;Pand in gebruik;;;;;2023-09-06T13:35:46Z;2023-09-06T13:36:21Z;4.0;20240628;20240221;20340221;EnergieSchouw B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussenmidden;;7545HR;42;;;;153010000444773.0;;;;;1960;73,10;0,74;A;;;106,90;139,84;139,84;0,0;;2,02;86,64;;;;;25,69;139,22,,,,
0153100000291214;;;multiple horizontal;0.0;36.207000732421875;45.479000091552734;46.332000732421875;32.4739990234375;32.3390007019043;False;False;False;False;18.0;0.01080107968300581;0.00030002999119460583;1.0;1.1376107931137085;0.5045541524887085;10.747578620910645;2489.64;1668.07;7.75;1664.95;0.0;7.465574741363525;27.364946365356445;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;7.128457546234131;0.739250659942627;0.6072404384613037;True;2332.0;[];[];[];21882.201171875;13237.2705078125;12962.4052734375;2023-09-06;2023-09-06;2300075718;;;2524614.0;False;1960.0;False;Pand in gebruik;;;;;2023-09-06T13:35:46Z;2023-09-06T13:36:21Z;4.0;20240628;20240221;20340221;EnergieSchouw B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussenmidden;;7545HR;41;;;;153010000400051.0;;;;;1960;73,10;0,74;A;;;106,90;139,84;139,84;0,0;;2,02;86,64;;;;;25,69;139,22,,,,
0153100000291214;;;multiple horizontal;0.0;36.207000732421875;45.479000091552734;46.332000732421875;32.4739990234375;32.3390007019043;False;False;False;False;18.0;0.01080107968300581;0.00030002999119460583;1.0;1.1376107931137085;0.5045541524887085;10.747578620910645;2489.64;1668.07;7.75;1664.95;0.0;7.465574741363525;27.364946365356445;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;7.128457546234131;0.739250659942627;0.6072404384613037;True;2332.0;[];[];[];21882.201171875;13237.2705078125;12962.4052734375;2023-09-06;2023-09-06;2300075718;;;2524614.0;False;1960.0;False;Pand in gebruik;;;;;2023-09-06T13:35:46Z;2023-09-06T13:36:21Z;4.0;20240628;20240221;20340221;EnergieSchouw B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussenmidden;;7545HR;40;;;;153010000373891.0;;;;;1960;73,10;0,74;A;;;106,90;139,84;139,84;0,0;;2,02;86,64;;;;;25,69;139,22,,,,
0153100000291214;;;multiple horizontal;0.0;36.207000732421875;45.479000091552734;46.332000732421875;32.4739990234375;32.3390007019043;False;False;False;False;18.0;0.01080107968300581;0.00030002999119460583;1.0;1.1376107931137085;0.5045541524887085;10.747578620910645;2489.64;1668.07;7.75;1664.95;0.0;7.465574741363525;27.364946365356445;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;7.128457546234131;0.739250659942627;0.6072404384613037;True;2332.0;[];[];[];21882.201171875;13237.2705078125;12962.4052734375;2023-09-06;2023-09-06;2300075718;;;2524614.0;False;1960.0;False;Pand in gebruik;;;;;2023-09-06T13:35:46Z;2023-09-06T13:36:21Z;4.0;20240628;20240221;20340221;EnergieSchouw B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussenmidden;;7545HR;37;;;;153010000344369.0;;;;;1960;73,10;0,74;A;;;106,90;139,84;139,84;0,0;;2,02;86,64;;;;;25,69;139,22,,,,
0153100000291214;;;multiple horizontal;0.0;36.207000732421875;45.479000091552734;46.332000732421875;32.4739990234375;32.3390007019043;False;False;False;False;18.0;0.01080107968300581;0.00030002999119460583;1.0;1.1376107931137085;0.5045541524887085;10.747578620910645;2489.64;1668.07;7.75;1664.95;0.0;7.465574741363525;27.364946365356445;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;7.128457546234131;0.739250659942627;0.6072404384613037;True;2332.0;[];[];[];21882.201171875;13237.2705078125;12962.4052734375;2023-09-06;2023-09-06;2300075718;;;2524614.0;False;1960.0;False;Pand in gebruik;;;;;2023-09-06T13:35:46Z;2023-09-06T13:36:21Z;4.0;20240628;20240221;20340221;EnergieSchouw B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussenmidden;;7545HR;36;;;;153010000350609.0;;;;;1960;73,10;0,74;A;;;106,90;139,84;139,84;0,0;;2,02;86,64;;;;;25,69;139,22,,,,
0153100000291214;;;multiple horizontal;0.0;36.207000732421875;45.479000091552734;46.332000732421875;32.4739990234375;32.3390007019043;False;False;False;False;18.0;0.01080107968300581;0.00030002999119460583;1.0;1.1376107931137085;0.5045541524887085;10.747578620910645;2489.64;1668.07;7.75;1664.95;0.0;7.465574741363525;27.364946365356445;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;7.128457546234131;0.739250659942627;0.6072404384613037;True;2332.0;[];[];[];21882.201171875;13237.2705078125;12962.4052734375;2023-09-06;2023-09-06;2300075718;;;2524614.0;False;1960.0;False;Pand in gebruik;;;;;2023-09-06T13:35:46Z;2023-09-06T13:36:21Z;4.0;20240628;20240221;20340221;EnergieSchouw B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussenmidden;;7545HR;35;;;;153010000425637.0;;;;;1960;73,10;0,74;A;;;106,90;139,84;139,84;0,0;;2,02;86,64;;;;;25,69;139,22,,,,
0153100000291214;;;multiple horizontal;0.0;36.207000732421875;45.479000091552734;46.332000732421875;32.4739990234375;32.3390007019043;False;False;False;False;18.0;0.01080107968300581;0.00030002999119460583;1.0;1.1376107931137085;0.5045541524887085;10.747578620910645;2489.64;1668.07;7.75;1664.95;0.0;7.465574741363525;27.364946365356445;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;7.128457546234131;0.739250659942627;0.6072404384613037;True;2332.0;[];[];[];21882.201171875;13237.2705078125;12962.4052734375;2023-09-06;2023-09-06;2300075718;;;2524614.0;False;1960.0;False;Pand in gebruik;;;;;2023-09-06T13:35:46Z;2023-09-06T13:36:21Z;4.0;20240628;20240221;20340221;EnergieSchouw B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussenmidden;;7545HR;34;;;;153010000451071.0;;;;;1960;73,10;0,74;A;;;106,90;139,84;139,84;0,0;;2,02;86,64;;;;;25,69;139,22,,,,
0153100000291214;;;multiple horizontal;0.0;36.207000732421875;45.479000091552734;46.332000732421875;32.4739990234375;32.3390007019043;False;False;False;False;18.0;0.01080107968300581;0.00030002999119460583;1.0;1.1376107931137085;0.5045541524887085;10.747578620910645;2489.64;1668.07;7.75;1664.95;0.0;7.465574741363525;27.364946365356445;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;7.128457546234131;0.739250659942627;0.6072404384613037;True;2332.0;[];[];[];21882.201171875;13237.2705078125;12962.4052734375;2023-09-06;2023-09-06;2300075718;;;2524614.0;False;1960.0;False;Pand in gebruik;;;;;2023-09-06T13:35:46Z;2023-09-06T13:36:21Z;4.0;20240628;20240221;20340221;EnergieSchouw B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussenmidden;;7545HR;33;;;;153010000350521.0;;;;;1960;73,10;0,74;A;;;106,90;139,84;139,84;0,0;;2,02;86,64;;;;;25,69;139,22,,,,
0153100000470288;0.0;2.0;multiple horizontal;0.0;34.78099822998047;37.715999603271484;38.6510009765625;34.518001556396484;31.506000518798828;False;False;False;False;3.0;0.011904762126505375;0.0;1.0;0.32656916975975037;0.39837807416915894;4.202153205871582;129.3;94.51;0.0;83.6;63.69;14.289156913757324;24.738094329833984;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.0982983112335205;2.0982983112335205;0.4213372468948364;True;287.0;[];[];[];518.8421020507812;518.8421020507812;384.4818115234375;2014-02-26;2014-02-26;1400082130;;;2532132.0;False;2011.0;False;Pand in gebruik;;;;;2014-02-26T13:11:08Z;2014-02-26T13:34:32Z;4.0;20240614;20240405;20340405;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7545KE;253;;;;153010000470289.0;;;;;2012;105,99;2,29;A+;;;72,06;82,42;82,42;6,8;;3,48;43,26;;;;;15,33;80,91,,,,
0153100000201837;0.0;3.0;slanted;0.0;39.87900161743164;40.861000061035156;42.62699890136719;33.98500061035156;33.46799850463867;False;False;False;False;8.0;0.007633587811142206;0.0;1.0;0.3618616759777069;0.37138471007347107;3.2571964263916016;208.33;41.9;63.86;98.08;65.12;8.01025676727295;15.175572395324707;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;3.117999792098999;0.9071300625801086;0.3388276994228363;True;136.0;[];[];[];717.0968627929688;565.4949340820312;528.2484741210938;2010-03-17;2010-03-17;1000007208;;;2389260.0;False;1930.0;False;Pand in gebruik;;;;;2010-11-15T18:49:28Z;2010-11-16T10:15:02Z;1.0;20240620;20240620;20340620;EP Certificatie B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Twee-onder-één-kap;;;7545XE;39;;;;153010000396131.0;;;;;1930;136,11;1,88;B;;;147,58;162,12;162,12;22,6;;2,21;147,72;;;;;27,37;208,74,,,,
0153100000202446;0.0;3.0;slanted;0.0;40.2760009765625;40.92599868774414;41.832000732421875;36.44200134277344;33.54100036621094;False;False;False;False;3.0;0.005434782709926367;0.0;1.0;0.34386807680130005;0.3204202950000763;2.651118755340576;62.93;2.52;52.18;45.41;114.5;7.759562969207764;15.02173900604248;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;1.5615248680114746;0.9994285106658936;0.24680563807487488;True;40.0;[];[];[];334.5832824707031;325.7713928222656;300.91741943359375;2010-03-17;2010-03-17;1000007208;;;2390072.0;False;1935.0;False;Pand in gebruik;;;;;2010-11-15T18:48:22Z;2010-11-16T10:14:57Z;1.0;20240807;20240806;20340806;Energiewacht locatie Enschede;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7545WR;9;;;;153010000438233.0;;;;;1935;88,83;1,47;C;;;128,88;199,67;;0,0;;0,33;133,17;;;;;36,56;199,66,,,,,
0153100000202566;0.0;3.0;slanted;0.0;40.215999603271484;40.845001220703125;41.7599983215332;36.178001403808594;33.40800094604492;False;False;False;False;3.0;0.0;0.0;1.0;0.3279639482498169;0.32304880023002625;2.3063082695007324;55.29;1.45;45.8;39.08;115.13;7.815789699554443;14.947368621826172;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;1.4204721450805664;1.1036325693130493;0.3867214322090149;True;30.0;[];[];[];289.35040283203125;284.2882995605469;262.4550476074219;2021-02-10;2021-02-10;2100011380;;;2390230.0;False;1935.0;False;Pand in gebruik;;;;;2021-02-10T09:21:32Z;2021-02-10T09:22:05Z;2.0;20240812;20240809;20340809;Energiewacht locatie Enschede;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7545WS;28;;;;153010000364107.0;;;;;1935;88,83;1,47;C;;;116,54;191,29;;0,0;;0,51;120,49;;;;;35,07;191,28,,,,,
0153100000202731;0.0;3.0;slanted;0.0;38.832000732421875;39.891998291015625;41.57400131225586;35.26100158691406;32.65999984741211;False;False;False;False;4.0;0.0;0.01056338008493185;1.0;0.3726578950881958;0.36944580078125;3.087455987930298;147.47;29.59;52.28;70.56;83.37;14.732394218444824;14.71886157989502;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.979970693588257;0.9212018847465515;0.27502554655075073;True;90.0;[];[];[];505.7928466796875;410.5245666503906;381.74786376953125;2010-03-17;2010-03-17;1000007208;;;2390518.0;False;1941.0;False;Pand in gebruik;;;;;2010-11-15T18:47:45Z;2010-11-16T10:14:55Z;1.0;20240805;20240802;20340802;Prosperos B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Rijwoning hoek;;;7545XK;45;;;;153010000346313.0;;;;;1970;93,74;1,90;C;;;144,08;220,25;;0,0;;0,89;148,00;;;;;40,43;220,25,,,,,
0153100000206246;0.0;3.0;slanted;0.0;37.48500061035156;42.05099868774414;44.25899887084961;36.45000076293945;33.816001892089844;False;False;False;False;9.0;0.0022321429569274187;0.0;1.0;0.4761974513530731;0.3523732125759125;2.7498281002044678;189.81;62.47;76.17;110.88;121.5;16.080537796020508;15.116071701049805;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;3.734495162963867;0.8653582334518433;0.22668635845184326;True;108.0;[];[];[];902.5725708007812;642.902587890625;603.1713256835938;2010-03-17;2010-03-17;1000007208;;;2395348.0;False;1931.0;False;Pand in gebruik;;;;;2010-11-15T18:40:59Z;2010-11-16T10:14:27Z;1.0;20240713;20240712;20340712;KPMS Bouwadvies B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname utiliteitsbouw);Nee;U;;;;7545GC;508;;;;153010000378987.0;;;;;1931;19,68;1,87;G;;;367,62;473,93;;0,0;;;345,41;;;;;88,47;473,93,,,,,,
0153100000206246;0.0;3.0;slanted;0.0;37.48500061035156;42.05099868774414;44.25899887084961;36.45000076293945;33.816001892089844;False;False;False;False;9.0;0.0022321429569274187;0.0;1.0;0.4761974513530731;0.3523732125759125;2.7498281002044678;189.81;62.47;76.17;110.88;121.5;16.080537796020508;15.116071701049805;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;3.734495162963867;0.8653582334518433;0.22668635845184326;True;108.0;[];[];[];902.5725708007812;642.902587890625;603.1713256835938;2010-03-17;2010-03-17;1000007208;;;2395348.0;False;1931.0;False;Pand in gebruik;;;;;2010-11-15T18:40:59Z;2010-11-16T10:14:27Z;1.0;20240713;20240712;20340712;KPMS Bouwadvies B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Rijwoning hoek;;;7545GC;508;A;;;153010000396621.0;;;;;1931;80,39;1,76;F;;;227,21;343,50;;0,0;;1,41;228,84;;;;;63,02;343,50,,,,,
