pid,vid
0153100000239225,0153010000421987
0153100000224605,0153010000489083
0153100000218431,0153010000313071
0153100000289636,0153010000324623
0153100000294065,0153010000417369
0153100000206744,0153010000400083
0153100000273449,0153010000311077
0153100000506333,0153010000506355
0153100000206132,0153010000341827
0153100000259679,0153010000444115
0153100000257738,0153010000376057
0153100000272020,0153010000497745
0153100000280828,0153010000369687
0153100000254958,0153010000358635
0153100000233021,0153010000300239
0153100000260388,0153010000305247
0153100000284330,0153010000318945
0153100000239277,0153010000380257
0153100000261506,0153010000439905
0153100000250254,0153010000453333
0153100000237030,0153010000462803
0153100000255156,0153010000373489
0153100000201998,0153010000354227
0153100000207264,0153010000427013
0153100000232792,0153010000414865
0153100000246653,0153010000333511
0153100000473528,0153010000473529
0153100000236699,0153010000353089
0153100000231219,0153010000330441
0153100000256962,0153010000299991
0153100000289015,0153010000396005
0153100000277475,0153010000310891
0153100000258830,0153010000405231
0153100000285372,0153010000450987
0153100000207264,0153010000337631
0153100000208384,0153010000332815
0153100000288769,0153010000381941
0153100000494704,0153010000494710
0153100000254084,0153010000394035
0153100000253805,0153010000442961
0153100000471581,0153010000471600
0153100000500587,0153010000500589
0153100000269111,0153010000458293
0153100000216915,0153010000413751
0153100000236817,0153010000393815
0153100000232557,0153010000365019
0153100000503822,0153010000503824
0153100000224605,0153010000489805
0153100000470664,0153010000470695
0153100000285308,0153010000477741
0153100000292050,0153010000453169
0153100000214958,0153010000329871
0153100000238430,0153010000475927
0153100000204530,0153010000344385
0153100000292201,0153010000300941
0153100000223641,0153010000425707
0153100000267969,0153010000369351
0153100000287532,0153010000447801
0153100000487585,0153010000487595
0153100000277705,0153010000401661
0153100000293620,0153010000399677
0153100000205035,0153010000440607
0153100000221858,0153010000396315
0153100000226785,0153010000400803
0153100000211708,0153010000455611
0153100000229094,0153010000375759
0153100000262665,0153010000412169
0153100000508886,0153010000508908
0153100000211708,0153010000340859
0153100000513102,0153010000513104
0153100000285274,0153010000390129
0153100000217767,0153010000311477
0153100000221763,0153010000297325
0153100000236645,0153010000426021
0153100000233055,0153010000397559
0153100000206145,0153010000465421
0153100000222635,0153010000447091
0153100000262976,0153010000436461
0153100000264512,0153010000313455
0153100000206404,0153010000488039
0153100000209531,0153010000322161
0153100000202077,0153010000303247
0153100000236516,0153010000337719
0153100000223646,0153010000351633
0153100000289636,0153010000390223
0153100000293535,0153010000421203
0153100000238161,0153010000359839
0153100000219378,0153010000445387
0153100000217836,0153010000295371
0153100000285548,0153010000457647
0153100000265320,0153010000392715
0153100000223684,0153010000317925
0153100000275499,0153010000417593
0153100000206946,0153010000299913
0153100000217456,0153010000371299
0153100000223688,0153010000303429
0153100000469535,0153010000469544
0153100000269064,0153010000417667
0153100000212439,0153010000326003
0153100000211802,0153010000470079
0153100000237629,0153010000341995
0153100000513141,0153010000513155
0153100000282696,0153010000306529
0153100000218584,0153010000381551
0153100000280442,0153010000372077
0153100000266331,0153010000300401
0153100000221206,0153010000500331
0153100000220243,0153010000433049
0153100000269062,0153010000322357
0153100000206773,0153010000379905
0153100000266540,0153010000457461
0153100000231547,0153010000434131
0153100000264649,0153010000310875
0153100000494790,0153010000494982
0153100000254715,0153010000400637
0153100000477400,0153010000477402
0153100000232584,0153010000295953
0153100000254713,0153010000322783
0153100000272397,0153010000395291
0153100000259628,0153010000407707
0153100000250927,0153010000453939
0153100000245211,0153010000436667
0153100000213241,0153010000410195
0153100000248661,0153010000304103
0153100000508886,0153010000508893
0153100000259013,0153010000305391
0153100000201943,0153010000420721
0153100000255562,0153010000369663
0153100000497570,0153010000497572
0153100000252811,0153010000370871
0153100000257223,0153010000317375
0153100000292285,0153010000375051
0153100000262639,0153010000347603
0153100000206347,0153010000443327
0153100000472936,0153010000472959
0153100000206782,0153010000301371
0153100000229113,0153010000359765
0153100000234597,0153010000297201
0153100000235520,0153010000442707
0153100000204064,0153010000309783
0153100000499952,0153010000499954
0153100000288647,0153010000415117
0153100000211283,0153010000450601
0153100000284134,0153010000357445
0153100000294045,0153010000413465
0153100000474906,0153010000474908
0153100000267187,0153010000307879
0153100000271223,0153010000366285
0153100000276354,0153010000381093
0153100000241724,0153010000375269
0153100000242513,0153010000346703
0153100000269837,0153010000392717
0153100000233387,0153010000381663
0153100000285617,0153010000497136
0153100000259262,0153010000296401
0153100000469946,0153010000470309
0153100000203074,0153010000358057
0153100000223182,0153010000508637
0153100000221762,0153010000407915
0153100000472517,0153010000396733
0153100000288071,0153010000337627
0153100000245985,0153010000424541
0153100000282379,0153010000395965
0153100000291511,0153010000378599
0153100000238368,0153010000458083
0153100000254259,0153010000434465
0153100000204483,0153010000442701
0153100000486828,0153010000486830
0153100000253441,0153010000423239
0153100000226266,0153010000401803
0153100000270615,0153010000341699
0153100000262460,0153010000309583
0153100000504885,0153010000504962
0153100000232131,0153010000348061
0153100000466002,0153010000466025
0153100000255992,0153010000336015
0153100000257221,0153010000308793
0153100000275544,0153010000337211
0153100000231761,0153010000394879
0153100000260312,0153010000349711
0153100000265163,0153010000336443
0153100000253995,0153010000446397
0153100000277930,0153010000312955
0153100000206122,0153010000340987
0153100000273940,0153010000375411
0153100000216945,0153010000404013
0153100000243551,0153010000446687
0153100000289692,0153010000320245
0153100000230047,0153010000419283
0153100000226169,0153010000440843
0153100000233364,0153010000448223
0153100000203075,0153010000403915
0153100000225487,0153010000361143
0153100000225646,0153010000402285
0153100000234871,0153010000370177
0153100000206370,0153010000367523
0153100000275150,0153010000361811
0153100000207718,0153010000349827
0153100000274663,0153010000436001
0153100000247634,0153010000299273
0153100000474105,0153010000474132
0153100000277673,0153010000363903
0153100000221682,0153010000328565
0153100000240103,0153010000329343
0153100000213598,0153010000338825
0153100000261131,0153010000498533
0153100000281117,0153010000322413
0153100000291579,0153010000313385
0153100000232535,0153010000367345
0153100000256770,0153010000340613
0153100000216940,0153010000299343
0153100000238133,0153010000488299
0153100000497238,0153010000497240
0153100000230046,0153010000308979
0153100000248602,0153010000347475
0153100000246421,0153010000343163
0153100000288542,0153010000359105
0153100000272797,0153010000303033
0153100000250927,0153010000343507
0153100000222126,0153010000513825
0153100000262460,0153010000444511
0153100000286004,0153010000387273
0153100000279429,0153010000401485
0153100000273299,0153010000333469
0153100000254760,0153010000389417
0153100000291248,0153010000390773
0153100000253912,0153010000396625
0153100000253599,0153010000401947
0153100000240145,0153010000342795
0153100000278666,0153010000494316
0153100000281772,0153010000466324
0153100000202935,0153010000363909
0153100000244559,0153010000484411
0153100000244559,0153010000484411
0153100000207984,0153010000420215
0153100000234899,0153010000332323
0153100000242758,0153010000356925
0153100000500739,0153010000500741
0153100000262460,0153010000315381
0153100000284223,0153010000294579
0153100000249950,0153010000317265
0153100000203670,0153010000449383
,0153010000513072
0153100000260065,0153010000371489
0153100000208263,0153010000416221
0153100000253781,0153010000309843
0153100000216739,0153010000495247
0153100000213790,0153010000395679
0153100000500792,0153010000500794
0153100000258697,0153010000296523
0153100000286713,0153010000492646
0153100000213791,0153010000300711
0153100000203054,0153010000324929
0153100000231628,0153010000458871
0153100000237127,0153010000437411
0153100000271401,0153010000432913
0153100000233332,0153010000332139
0153100000245826,0153010000460643
0153100000242379,0153010000314947
0153100000260297,0153010000374905
0153100000212551,0153010000328027
0153100000235801,0153010000349137
0153100000236713,0153010000426347
0153100000280174,0153010000366223
0153100000238922,0153010000425653
0153100000502100,0153010000502102
0153100000289078,0153010000306761
0153100000234454,0153010000326639
0153100000245436,0153010000312843
0153100000221408,0153010000305611
0153100000274313,0153010000445593
0153100000282679,0153010000458471
0153100000229503,0153010000389539
0153100000284007,0153010000393047
0153100000227399,0153010000333633
0153100000277507,0153010000357635
0153100000261826,0153010000388265
0153100000263192,0153010000431471
0153100000202547,0153010000371529
0153100000228570,0153010000363451
0153100000242822,0153010000394313
0153100000255971,0153010000297061
0153100000204811,0153010000453351
0153100000246600,0153010000353199
0153100000221417,0153010000303545
0153100000235023,0153010000350285
0153100000465779,0153010000465781
0153100000209784,0153010000452657
0153100000229269,0153010000467680
0153100000291115,0153010000400521
0153100000509905,0153010000510278
0153100000222898,0153010000360709
0153100000203619,0153010000354701
0153100000203275,0153010000462801
0153100000269125,0153010000459947
0153100000256208,0153010000354071
0153100000263084,0153010000378831
0153100000202230,0153010000345141
0153100000214958,0153010000307413
0153100000237563,0153010000394615
0153100000292277,0153010000416765
0153100000221673,0153010000384339
0153100000226425,0153010000328331
0153100000224605,0153010000489848
0153100000490515,0153010000490521
0153100000292578,0153010000474243
0153100000223252,0153010000392019
0153100000204143,0153010000452653
0153100000280470,0153010000491219
0153100000485250,0153010000485252
0153100000472675,0153010000472676
0153100000246162,0153010000363253
0153100000251896,0153010000382705
0153100000293663,0153010000446741
0153100000278582,0153010000422475
0153100000284758,0153010000500586
0153100000222964,0153010000391235
0153100000223025,0153010000410163
0153100000220112,0153010000368493
0153100000231219,0153010000315221
0153100000288634,0153010000458113
0153100000293409,0153010000442009
0153100000232932,0153010000343561
0153100000220019,0153010000332965
0153100000256139,0153010000354407
0153100000504298,0153010000324253
0153100000240524,0153010000400373
0153100000284994,0153010000381115
0153100000253599,0153010000357441
0153100000249210,0153010000417133
0153100000281253,0153010000379483
0153100000242010,0153010000313149
0153100000214285,0153010000351719
0153100000259057,0153010000392935
0153100000262271,0153010000371253
0153100000502991,0153010000502993
0153100000233845,0153010000337789
0153100000219057,0153010000444251
0153100000245954,0153010000359017
0153100000214958,0153010000407809
0153100000242287,0153010000306173
0153100000240522,0153010000450571
0153100000228300,0153010000369229
0153100000279270,0153010000298479
0153100000265577,0153010000363753
0153100000207140,0153010000455681
0153100000289128,0153010000329569
0153100000259894,0153010000388417
0153100000234871,0153010000390271
0153100000279438,0153010000429251
0153100000231180,0153010000447955
0153100000276873,0153010000435839
0153100000283586,0153010000449201
0153100000274888,0153010000393883
0153100000266014,0153010000341911
0153100000269064,0153010000423099
0153100000272054,0153010000338903
0153100000280019,0153010000486494
0153100000277814,0153010000325617
0153100000254157,0153010000301113
0153100000221061,0153010000401199
0153100000241527,0153010000412969
0153100000490066,0153010000490068
0153100000259636,0153010000342291
0153100000279741,0153010000394631
0153100000203135,0153010000435381
0153100000262459,0153010000449267
0153100000289924,0153010000371473
0153100000230849,0153010000395109
0153100000282302,0153010000376587
0153100000474571,0153010000475930
0153100000220893,0153010000334391
0153100000279513,0153010000294837
0153100000252813,0153010000368183
0153100000504168,0153010000504182
0153100000234132,0153010000375399
0153100000216539,0153010000298573
0153100000232352,0153010000403329
0153100000236439,0153010000361205
0153100000285753,0153010000308885
0153100000288246,0153010000377423
0153100000272797,0153010000404277
0153100000252309,0153010000374069
0153100000211706,0153010000450343
0153100000503418,0153010000503420
0153100000278074,0153010000389719
0153100000268010,0153010000345577
0153100000258960,0153010000298177
0153100000255147,0153010000460711
0153100000228526,0153010000319897
0153100000468690,0153010000472548
0153100000242553,0153010000447935
0153100000251929,0153010000364121
0153100000477851,0153010000477869
0153100000232169,0153010000425513
0153100000268554,0153010000304561
0153100000266826,0153010000440397
0153100000277673,0153010000356535
0153100000265826,0153010000316807
0153100000282694,0153010000433539
0153100000231043,0153010000435779
0153100000215701,0153010000430005
0153100000245680,0153010000457087
0153100000229677,0153010000336361
0153100000243674,0153010000428197
0153100000284598,0153010000333915
0153100000213865,0153010000386243
0153100000265521,0153010000425397
0153100000286170,0153010000345453
0153100000259636,0153010000318415
0153100000216662,0153010000452219
0153100000283026,0153010000424467
0153100000203451,0153010000415895
0153100000289966,0153010000330453
0153100000278721,0153010000405993
0153100000202199,0153010000431143
0153100000269111,0153010000448387
0153100000470126,0153010000470127
0153100000279741,0153010000453577
0153100000223499,0153010000444663
0153100000228313,0153010000447305
0153100000236093,0153010000448639
0153100000247482,0153010000448145
,0153010000515648
0153100000281758,0153010000420681
0153100000203245,0153010000474707
0153100000283562,0153010000308259
0153100000231552,0153010000406663
0153100000235800,0153010000486527
0153100000271278,0153010000365383
0153100000259712,0153010000381187
0153100000260835,0153010000352897
0153100000238633,0153010000462473
0153100000221691,0153010000384571
0153100000207194,0153010000454849
0153100000276678,0153010000324115
0153100000291013,0153010000313561
0153100000237940,0153010000371463
0153100000204520,0153010000365215
0153100000259569,0153010000326623
0153100000242929,0153010000394573
0153100000506997,0153010000506999
0153100000272908,0153010000315149
0153100000226437,0153010000338775
0153100000278324,0153010000316957
0153100000208396,0153010000358461
0153100000268097,0153010000434951
0153100000252422,0153010000355309
0153100000253810,0153010000413019
0153100000212421,0153010000460713
0153100000466735,0153010000466736
0153100000261438,0153010000391213
0153100000276418,0153010000432757
0153100000254760,0153010000329399
0153100000262365,0153010000321675
0153100000202812,0153010000424489
0153100000216804,0153010000379039
0153100000282112,0153010000349549
0153100000281024,0153010000463135
0153100000211303,0153010000351039
0153100000243643,0153010000390769
0153100000231975,0153010000373259
0153100000251700,0153010000460969
0153100000283871,0153010000371547
0153100000241864,0153010000295353
0153100000268954,0153010000374725
0153100000237409,0153010000413341
0153100000223891,0153010000426601
0153100000292927,0153010000401519
0153100000242565,0153010000413309
0153100000278311,0153010000303057
0153100000496390,0153010000496434
0153100000265909,0153010000399035
0153100000485829,0153010000485831
0153100000280193,0153010000298319
0153100000478239,0153010000478349
0153100000280634,0153010000377803
0153100000227064,0153010000329481
0153100000206260,0153010000424803
0153100000285913,0153010000295681
0153100000471581,0153010000471617
0153100000284925,0153010000411651
0153100000282849,0153010000447691
0153100000249373,0153010000464023
0153100000217813,0153010000337045
0153100000250578,0153010000398685
0153100000244151,0153010000346829
0153100000471581,0153010000473766
0153100000289368,0153010000459621
0153100000266460,0153010000390813
0153100000216012,0153010000416165
0153100000281203,0153010000315631
0153100000263618,0153010000304007
0153100000286466,0153010000436691
0153100000233646,0153010000491492
0153100000230736,0153010000354103
0153100000275903,0153010000351689
0153100000289285,0153010000403483
0153100000492772,0153010000492774
0153100000218687,0153010000381329
0153100000280946,0153010000363817
0153100000218281,0153010000392133
0153100000259055,0153010000437429
0153100000243932,0153010000440781
0153100000493795,0153010000493797
0153100000222430,0153010000444591
0153100000278106,0153010000443631
0153100000220601,0153010000414543
0153100000202305,0153010000328977
0153100000281339,0153010000402065
0153100000231268,0153010000390613
0153100000258717,0153010000444757
0153100000231795,0153010000374817
0153100000237685,0153010000454099
0153100000216924,0153010000488838
0153100000225891,0153010000434141
0153100000291856,0153010000294593
0153100000233569,0153010000383173
0153100000477714,0153010000477716
0153100000262046,0153010000454589
0153100000277665,0153010000375079
0153100000223227,0153010000375347
0153100000205198,0153010000339251
0153100000223819,0153010000438743
0153100000269288,0153010000454265
0153100000217035,0153010000314005
0153100000275342,0153010000348067
0153100000262665,0153010000471977
0153100000203260,0153010000387771
0153100000204319,0153010000296893
0153100000236865,0153010000423613
0153100000471661,0153010000471664
0153100000248414,0153010000412881
0153100000214323,0153010000335481
0153100000284668,0153010000356947
0153100000207315,0153010000427423
0153100000208217,0153010000416321
0153100000240029,0153010000373919
0153100000271356,0153010000295197
0153100000263794,0153010000372101
0153100000244698,0153010000432111
0153100000230797,0153010000375323
0153100000219059,0153010000397023
0153100000500399,0153010000500401
0153100000292194,0153010000440563
0153100000259944,0153010000370191
0153100000292711,0153010000423777
0153100000207264,0153010000368265
0153100000233808,0153010000447163
0153100000223847,0153010000463905
0153100000471995,0153010000472106
0153100000219589,0153010000395357
0153100000269671,0153010000373373
0153100000204810,0153010000361309
0153100000226268,0153010000338693
0153100000212896,0153010000497643
0153100000279758,0153010000399249
0153100000277400,0153010000445653
0153100000484905,0153010000484907
0153100000260438,0153010000301663
0153100000291627,0153010000350291
0153100000282943,0153010000454865
0153100000222635,0153010000441429
0153100000251255,0153010000328435
0153100000290950,0153010000461063
0153100000266633,0153010000308137
0153100000239245,0153010000361367
0153100000207218,0153010000329449
0153100000266802,0153010000299079
0153100000266040,0153010000415901
,0153010000514925
0153100000493429,0153010000493431
0153100000205449,0153010000337055
0153100000223573,0153010000323995
0153100000290769,0153010000398887
0153100000218878,0153010000347855
0153100000221707,0153010000410131
0153100000203054,0153010000458341
0153100000231268,0153010000321005
0153100000473040,0153010000473090
0153100000218049,0153010000410417
0153100000507629,0153010000507630
0153100000251255,0153010000413031
0153100000243405,0153010000443223
0153100000283852,0153010000431137
0153100000244547,0153010000432557
0153100000277478,0153010000391089
0153100000223894,0153010000460717
0153100000208025,0153010000321809
0153100000273565,0153010000301389
0153100000273472,0153010000392653
0153100000202073,0153010000389055
0153100000216013,0153010000314421
0153100000274730,0153010000360407
0153100000203301,0153010000336905
0153100000216923,0153010000337611
0153100000279701,0153010000318065
0153100000249882,0153010000504747
0153100000214323,0153010000329109
0153100000259157,0153010000465501
0153100000237624,0153010000437669
0153100000291581,0153010000457889
0153100000239116,0153010000440827
0153100000203054,0153010000341769
0153100000235641,0153010000380791
0153100000203035,0153010000436167
0153100000253918,0153010000430291
0153100000281299,0153010000408179
0153100000259118,0153010000328345
0153100000278192,0153010000311815
0153100000272797,0153010000303241
0153100000202620,0153010000380873
0153100000253995,0153010000341925
0153100000244420,0153010000422981
0153100000277745,0153010000373961
0153100000245200,0153010000414947
0153100000251685,0153010000387589
0153100000269064,0153010000339399
0153100000251982,0153010000375097
0153100000279113,0153010000431909
0153100000262941,0153010000344427
0153100000202304,0153010000447823
0153100000228337,0153010000386871
0153100000207003,0153010000389071
0153100000220788,0153010000310009
0153100000262736,0153010000434525
0153100000266745,0153010000307991
0153100000286308,0153010000451095
0153100000290619,0153010000425151
0153100000212954,0153010000313733
0153100000223891,0153010000342143
0153100000291363,0153010000415817
0153100000279563,0153010000303043
0153100000254829,0153010000394277
0153100000286136,0153010000316625
0153100000212165,0153010000445913
0153100000205035,0153010000372497
0153100000281154,0153010000393533
0153100000212025,0153010000420801
0153100000511392,0153010000511400
0153100000258349,0153010000466192
0153100000288900,0153010000457171
0153100000254860,0153010000363129
0153100000235606,0153010000328623
0153100000207379,0153010000418125
0153100000287043,0153010000402339
0153100000228467,0153010000308291
0153100000254488,0153010000365203
0153100000226536,0153010000299665
0153100000509905,0153010000509939
0153100000256078,0153010000418861
0153100000208912,0153010000306629
0153100000273372,0153010000462417
0153100000501134,0153010000501136
0153100000248508,0153010000378087
0153100000225562,0153010000453273
0153100000486906,0153010000486908
0153100000206025,0153010000351859
0153100000234296,0153010000297277
0153100000256139,0153010000419149
0153100000249770,0153010000401075
0153100000265413,0153010000434419
0153100000509325,0153010000509327
,0153010000497153
0153100000291408,0153010000405425
0153100000242610,0153010000386943
0153100000257753,0153010000423911
,0153010000515332
0153100000204530,0153010000352075
0153100000209324,0153010000361755
0153100000216578,0153010000335413
0153100000202817,0153010000355487
0153100000245760,0153010000417155
0153100000236460,0153010000390391
0153100000264976,0153010000387351
0153100000204759,0153010000405215
0153100000272277,0153010000383063
0153100000274276,0153010000459191
0153100000232233,0153010000460093
0153100000230187,0153010000365489
0153100000272797,0153010000452041
0153100000472964,0153010000472985
0153100000210829,0153010000367781
0153100000277277,0153010000400795
0153100000203590,0153010000358749
0153100000237685,0153010000326223
0153100000219584,0153010000464693
0153100000291599,0153010000324879
0153100000220112,0153010000478059
0153100000203245,0153010000347561
0153100000231669,0153010000310025
0153100000260365,0153010000430825
0153100000207473,0153010000378417
0153100000208916,0153010000364599
0153100000231268,0153010000296131
0153100000268496,0153010000388023
0153100000212808,0153010000328115
0153100000236710,0153010000389439
0153100000206065,0153010000378761
0153100000205283,0153010000377765
0153100000271382,0153010000409263
0153100000499342,0153010000499364
0153100000240590,0153010000355699
0153100000231166,0153010000363421
0153100000282263,0153010000356483
0153100000266042,0153010000325021
0153100000211339,0153010000344189
0153100000240259,0153010000451115
0153100000249195,0153010000330717
0153100000218691,0153010000347579
0153100000221691,0153010000361447
0153100000204522,0153010000340977
0153100000261048,0153010000392623
0153100000500517,0153010000463237
0153100000210131,0153010000412579
0153100000220573,0153010000378933
0153100000263482,0153010000373271
0153100000289106,0153010000404401
0153100000224605,0153010000489284
0153100000213717,0153010000359693
0153100000220853,0153010000368551
0153100000257221,0153010000305681
0153100000259739,0153010000411297
0153100000280894,0153010000379851
0153100000232786,0153010000313501
0153100000254265,0153010000418585
0153100000262665,0153010000346659
0153100000262324,0153010000462495
0153100000274432,0153010000383197
0153100000486272,0153010000486274
0153100000272773,0153010000403485
0153100000466002,0153010000466007
0153100000207869,0153010000447847
0153100000288865,0153010000430499
0153100000240160,0153010000376023
0153100000261960,0153010000418361
0153100000474668,0153010000474669
0153100000232417,0153010000389359
0153100000249307,0153010000311829
0153100000263779,0153010000381165
0153100000226663,0153010000442547
0153100000284700,0153010000447733
0153100000264594,0153010000321197
0153100000229100,0153010000357005
0153100000292829,0153010000371117
0153100000202319,0153010000414661
0153100000202825,0153010000411245
0153100000234881,0153010000367179
0153100000504256,0153010000504258
0153100000234152,0153010000450485
0153100000254677,0153010000429451
0153100000207667,0153010000396027
0153100000236406,0153010000319207
0153100000253883,0153010000320033
0153100000250390,0153010000420497
0153100000215426,0153010000453733
0153100000265853,0153010000427485
0153100000249197,0153010000298545
0153100000252322,0153010000407653
,0153010000511988
0153100000290537,0153010000369939
0153100000292927,0153010000433495
0153100000284599,0153010000488249
0153100000267896,0153010000335873
0153100000242075,0153010000296417
0153100000202219,0153010000353345
0153100000284078,0153010000389253
0153100000203643,0153010000370339
0153100000242482,0153010000315349
0153100000216476,0153010000430317
0153100000265853,0153010000440361
0153100000240950,0153010000428709
0153100000283560,0153010000396967
0153100000235028,0153010000461065
0153100000269945,0153010000475973
0153100000230838,0153010000462103
0153100000246136,0153010000396691
0153100000265907,0153010000314399
0153100000231320,0153010000375239
0153100000208445,0153010000401875
0153100000466098,0153010000466105
0153100000271737,0153010000457101
0153100000220184,0153010000297351
0153100000286154,0153010000418715
0153100000247438,0153010000323377
0153100000204061,0153010000410839
0153100000271270,0153010000323435
0153100000287153,0153010000442759
0153100000260838,0153010000407255
0153100000246653,0153010000436285
0153100000245221,0153010000415225
0153100000250025,0153010000345411
0153100000244347,0153010000391931
0153100000251607,0153010000435135
0153100000220292,0153010000434711
0153100000264625,0153010000401119
0153100000503951,0153010000503953
0153100000257878,0153010000416689
0153100000267848,0153010000345627
0153100000264920,0153010000397649
0153100000269118,0153010000484385
0153100000202407,0153010000379035
0153100000271748,0153010000451905
0153100000223225,0153010000381531
0153100000278106,0153010000435583
0153100000250338,0153010000309525
0153100000256354,0153010000343533
0153100000265709,0153010000378371
0153100000239107,0153010000407129
0153100000239630,0153010000461763
0153100000214958,0153010000297123
0153100000251601,0153010000427297
0153100000233682,0153010000297743
0153100000234895,0153010000438685
0153100000214323,0153010000388349
0153100000212795,0153010000342831
0153100000220261,0153010000451501
,0153010000510597
0153100000268713,0153010000322285
0153100000214958,0153010000317059
0153100000267564,0153010000473019
0153100000235629,0153010000416315
0153100000237177,0153010000295569
0153100000228510,0153010000400439
0153100000271080,0153010000297373
0153100000219524,0153010000398343
0153100000266745,0153010000408181
0153100000239629,0153010000302559
0153100000234891,0153010000357689
0153100000495444,0153010000495446
0153100000284825,0153010000459123
0153100000289585,0153010000467183
0153100000254886,0153010000318517
0153100000289717,0153010000392375
0153100000265719,0153010000336525
0153100000289364,0153010000355169
0153100000499028,0153010000491930
0153100000206722,0153010000348487
0153100000288594,0153010000459817
0153100000222984,0153010000417919
0153100000470778,0153010000470820
0153100000287763,0153010000337823
0153100000290095,0153010000357549
0153100000241342,0153010000344383
0153100000236605,0153010000424271
0153100000203113,0153010000304251
0153100000265015,0153010000313055
0153100000206182,0153010000513479
0153100000286117,0153010000337679
0153100000214323,0153010000459983
0153100000498893,0153010000498895
0153100000205340,0153010000460575
0153100000289075,0153010000383553
0153100000202204,0153010000353547
0153100000239693,0153010000445667
0153100000269111,0153010000371283
0153100000266051,0153010000427703
0153100000498783,0153010000498786
0153100000494248,0153010000494250
0153100000211243,0153010000409085
0153100000290026,0153010000334537
0153100000499159,0153010000499161
0153100000489986,0153010000489988
0153100000275101,0153010000359015
0153100000214323,0153010000424337
0153100000264651,0153010000359217
0153100000213600,0153010000311145
0153100000207051,0153010000394589
0153100000474924,0153010000474926
0153100000242758,0153010000411821
0153100000241132,0153010000466278
0153100000250867,0153010000369245
0153100000204612,0153010000306045
0153100000225664,0153010000419185
0153100000502709,0153010000502715
0153100000287790,0153010000461309
0153100000246898,0153010000419017
0153100000260733,0153010000368489
0153100000238318,0153010000306639
0153100000270391,0153010000353849
0153100000246687,0153010000405303
0153100000220280,0153010000307821
0153100000262960,0153010000334211
0153100000203322,0153010000393583
0153100000217995,0153010000430077
0153100000469868,0153010000469869
0153100000226658,0153010000400405
0153100000291845,0153010000344899
0153100000216803,0153010000403881
0153100000278142,0153010000305859
0153100000283154,0153010000437857
0153100000217030,0153010000299815
0153100000266704,0153010000327623
0153100000207533,0153010000442741
0153100000254243,0153010000319325
0153100000216891,0153010000375955
0153100000249590,0153010000433131
0153100000280458,0153010000301311
0153100000217613,0153010000402785
0153100000271722,0153010000338327
0153100000215774,0153010000301221
0153100000266429,0153010000446171
0153100000249094,0153010000332989
0153100000468690,0153010000472552
0153100000213792,0153010000464663
0153100000293712,0153010000447605
0153100000275919,0153010000298867
0153100000289368,0153010000417127
0153100000216219,0153010000452161
0153100000224068,0153010000323031
0153100000207008,0153010000421377
0153100000258845,0153010000307883
0153100000250927,0153010000409175
0153100000203010,0153010000386433
0153100000230863,0153010000341569
0153100000236460,0153010000396821
0153100000241751,0153010000316261
0153100000469814,0153010000469825
0153100000248843,0153010000407757
0153100000466845,0153010000466846
0153100000255098,0153010000431153
0153100000498002,0153010000498011
0153100000219870,0153010000318275
0153100000241829,0153010000297789
0153100000245241,0153010000367591
0153100000262191,0153010000420091
0153100000278065,0153010000357511
0153100000284961,0153010000310147
0153100000245367,0153010000295043
0153100000217713,0153010000403579
0153100000493712,0153010000493714
0153100000294207,0153010000448253
0153100000509905,0153010000510320
0153100000267969,0153010000330947
0153100000248412,0153010000456859
0153100000219505,0153010000434123
0153100000223641,0153010000401729
0153100000271811,0153010000429375
0153100000265509,0153010000378067
0153100000214958,0153010000422999
0153100000485527,0153010000485529
0153100000509471,0153010000509473
0153100000240259,0153010000418553
0153100000252813,0153010000445315
0153100000257223,0153010000453699
0153100000236693,0153010000415175
0153100000237686,0153010000440047
0153100000226510,0153010000350677
0153100000274270,0153010000306863
0153100000228143,0153010000316371
0153100000221760,0153010000478537
0153100000240365,0153010000429149
0153100000222635,0153010000388687
0153100000275019,0153010000315741
0153100000202232,0153010000322027
0153100000216584,0153010000349189
0153100000214193,0153010000416131
0153100000219505,0153010000296363
0153100000472618,0153010000472635
0153100000203703,0153010000494867
0153100000254686,0153010000404001
0153100000274432,0153010000315265
0153100000246209,0153010000457779
0153100000269831,0153010000406105
0153100000280828,0153010000310749
0153100000257739,0153010000394269
0153100000216303,0153010000296173
0153100000245762,0153010000399147
0153100000292818,0153010000319941
0153100000290718,0153010000434641
0153100000263311,0153010000296223
0153100000240950,0153010000388427
0153100000285319,0153010000462791
0153100000288659,0153010000446555
0153100000276833,0153010000403435
0153100000472517,0153010000314297
0153100000250113,0153010000302243
0153100000216217,0153010000437959
0153100000221366,0153010000366293
0153100000222646,0153010000393529
0153100000223830,0153010000413029
0153100000267344,0153010000495854
0153100000258708,0153010000406669
0153100000233364,0153010000309003
0153100000214310,0153010000485064
0153100000221568,0153010000390657
0153100000260551,0153010000308265
0153100000286647,0153010000317799
0153100000218049,0153010000380359
0153100000230418,0153010000418075
0153100000219505,0153010000327871
0153100000276402,0153010000436275
0153100000248935,0153010000302911
0153100000217767,0153010000390729
0153100000262175,0153010000426999
0153100000225919,0153010000428743
0153100000466002,0153010000466035
0153100000271043,0153010000332163
0153100000263092,0153010000300595
0153100000220631,0153010000363051
0153100000279741,0153010000305009
0153100000248438,0153010000410123
